Response_ID	Annotation_ID	Segment_Type	Label
R000341	2	claimed_source	correct
R000342	1	Ayah	incorrect
R000342	1	claimed_source	correct
R000342	2	matn	incorrect
R000342	3	Ayah	incorrect
R000342	4	Ayah	incorrect
R000343	1	Ayah	incorrect
R000343	2	matn	incorrect
R000344	1	Ayah	incorrect
R000344	1	claimed_source	correct
R000344	2	matn	incorrect
R000345	1	Ayah	incorrect
R000345	1	claimed_source	incorrect
R000345	2	Ayah	incorrect
R000345	2	claimed_source	incorrect
R000346	1	Ayah	incorrect
R000346	2	Ayah	incorrect
R000346	3	Ayah	incorrect
R000346	4	Ayah	incorrect
R000346	5	Ayah	incorrect
R000346	6	Ayah	incorrect
R000346	7	Ayah	incorrect
R000346	8	Ayah	incorrect
R000346	9	Ayah	incorrect
R000346	10	Ayah	incorrect
R000346	11	Ayah	incorrect
R000346	12	matn	incorrect
R000347	1	Ayah	incorrect
R000347	2	matn	incorrect
R000347	3	matn	incorrect
R000347	4	matn	incorrect
R000348	1	Ayah	correct
R000348	1	claimed_source	correct
R000348	2	matn	incorrect
R000348	3	Ayah	correct
R000348	3	claimed_source	correct
R000350	1	Ayah	correct
R000350	1	claimed_source	incorrect
R000350	2	matn	correct
R000350	2	claimed_source	incorrect
R000350	3	Ayah	correct
R000350	3	claimed_source	correct
R000351	1	Ayah	incorrect
R000351	1	claimed_source	correct
R000351	2	Ayah	incorrect
R000351	2	claimed_source	incorrect
R000351	3	Ayah	incorrect
R000351	3	claimed_source	incorrect
R000351	4	matn	incorrect
R000351	5	matn	incorrect
R000352	1	Ayah	incorrect
R000352	2	matn	incorrect
R000352	3	Ayah	incorrect
R000352	4	matn	incorrect
R000354	1	Ayah	incorrect
R000354	2	matn	incorrect
R000357	1	Ayah	correct
R000357	1	claimed_source	correct
R000357	2	Ayah	correct
R000357	2	claimed_source	correct
R000357	3	matn	incorrect
R000358	1	Ayah	incorrect
R000358	2	matn	incorrect
R000359	1	matn	incorrect
R000359	2	Ayah	correct
R000359	2	claimed_source	correct
R000359	3	matn	incorrect
R000360	1	Ayah	correct
R000360	1	claimed_source	incorrect
R000360	2	Ayah	incorrect
R000360	3	matn	incorrect
R000361	1	Ayah	incorrect
R000361	1	claimed_source	correct
R000362	1	Ayah	correct
R000362	1	claimed_source	correct
R000362	2	matn	correct
R000362	2	isnad	correct
R000362	2	claimed_source	correct
R000363	1	Ayah	incorrect
R000363	2	matn	incorrect
R000364	1	matn	incorrect
R000364	2	matn	incorrect
R000366	1	Ayah	incorrect
R000366	2	matn	incorrect
R000367	1	Ayah	correct
R000367	1	claimed_source	correct
R000367	2	Ayah	incorrect
R000367	3	matn	incorrect
R000368	1	matn	correct
R000368	1	claimed_source	correct
R000368	2	matn	correct
R000368	2	isnad	incorrect
R000368	2	claimed_source	correct
R000368	3	matn	correct
R000368	3	isnad	correct
R000368	3	claimed_source	incorrect
R000369	1	Ayah	incorrect
R000369	2	Ayah	incorrect
R000369	2	claimed_source	correct
R000369	3	matn	incorrect
R000369	4	matn	incorrect
R000369	5	Ayah	incorrect
R000370	1	matn	incorrect
R000370	2	Ayah	incorrect
R000370	3	Ayah	incorrect
R000372	1	Ayah	incorrect
R000372	2	matn	incorrect
R000373	1	Ayah	incorrect
R000373	2	Ayah	incorrect
R000373	3	Ayah	incorrect
R000373	4	matn	incorrect
R000373	5	matn	incorrect
R000373	6	matn	incorrect
R000375	1	Ayah	correct
R000375	1	claimed_source	correct
R000375	2	Ayah	correct
R000375	2	claimed_source	correct
R000375	3	matn	incorrect
R000375	4	matn	incorrect
R000376	1	Ayah	correct
R000376	1	claimed_source	correct
R000376	2	matn	correct
R000376	2	claimed_source	incorrect
R000378	1	Ayah	correct
R000378	1	claimed_source	correct
R000378	2	Ayah	correct
R000378	2	claimed_source	correct
R000378	3	matn	correct
R000378	3	isnad	incorrect
R000378	3	claimed_source	incorrect
R000378	4	Ayah	correct
R000378	4	claimed_source	correct
R000379	1	Ayah	incorrect
R000379	2	matn	incorrect
R000380	1	matn	incorrect
R000380	2	matn	incorrect
R000380	3	matn	incorrect
R000380	4	Ayah	incorrect
R000380	5	matn	incorrect
R000380	6	Ayah	incorrect
R000380	7	Ayah	incorrect
R000380	7	claimed_source	incorrect
R000380	8	matn	incorrect
R000381	1	matn	incorrect
R000381	2	matn	incorrect
R000382	1	Ayah	incorrect
R000382	2	Ayah	incorrect
R000382	3	matn	incorrect
R000382	4	matn	incorrect
R000383	1	Ayah	incorrect
R000383	2	matn	incorrect
R000384	1	Ayah	incorrect
R000384	2	matn	incorrect
R000386	1	Ayah	incorrect
R000386	1	claimed_source	correct
R000386	2	Ayah	correct
R000386	2	claimed_source	incorrect
R000386	3	Ayah	correct
R000386	3	claimed_source	incorrect
R000386	4	matn	incorrect
R000386	5	matn	correct
R000386	5	claimed_source	correct
R000387	1	Ayah	incorrect
R000387	2	Ayah	incorrect
R000387	3	matn	incorrect
R000387	4	matn	incorrect
R000388	1	Ayah	incorrect
R000389	1	Ayah	incorrect
R000389	1	claimed_source	incorrect
R000389	2	Ayah	incorrect
R000389	3	matn	incorrect
R000389	4	matn	incorrect
R000390	1	Ayah	correct
R000390	1	claimed_source	correct
R000390	2	matn	incorrect
R000391	1	matn	incorrect
R000392	1	Ayah	correct
R000392	1	claimed_source	correct
R000392	2	Ayah	correct
R000392	2	claimed_source	correct
R000392	3	matn	incorrect
R000392	4	matn	incorrect
R000393	1	Ayah	correct
R000393	1	claimed_source	correct
R000393	2	matn	correct
R000393	2	claimed_source	correct
R000393	3	Ayah	correct
R000393	3	claimed_source	correct
R000394	1	Ayah	incorrect
R000394	2	matn	incorrect
R000394	3	Ayah	incorrect
R000394	4	matn	incorrect
R000394	5	Ayah	incorrect
R000394	6	matn	incorrect
R000394	7	Ayah	incorrect
R000395	1	matn	correct
R000395	1	claimed_source	incorrect
R000395	2	Ayah	correct
R000395	2	claimed_source	correct
R000395	3	Ayah	correct
R000395	3	claimed_source	correct
R000397	1	Ayah	incorrect
R000397	2	Ayah	incorrect
R000397	3	matn	incorrect
R000398	1	Ayah	incorrect
R000398	2	matn	incorrect
R000398	3	Ayah	correct
R000398	3	claimed_source	incorrect
R000398	4	matn	incorrect
R000399	1	Ayah	incorrect
R000399	1	claimed_source	correct
R000399	2	matn	correct
R000399	2	isnad	correct
R000399	2	claimed_source	correct
R000399	3	matn	incorrect
R000400	1	Ayah	correct
R000400	1	claimed_source	correct
R000400	2	matn	correct
R000400	2	claimed_source	correct
R000400	3	Ayah	correct
R000400	3	claimed_source	correct
R000402	1	Ayah	incorrect
R000402	2	matn	incorrect
R000402	3	matn	incorrect
R000403	1	matn	incorrect
R000403	2	Ayah	correct
R000403	2	claimed_source	correct
R000403	3	Ayah	correct
R000403	3	claimed_source	correct
R000404	1	Ayah	correct
R000404	1	claimed_source	correct
R000404	2	matn	incorrect
R000404	3	Ayah	correct
R000404	3	claimed_source	incorrect
R000404	4	matn	incorrect
R000404	5	Ayah	correct
R000404	5	claimed_source	correct
R000404	6	matn	incorrect
R000404	7	Ayah	incorrect
R000404	8	matn	incorrect
R000404	9	Ayah	correct
R000404	9	claimed_source	correct
R000404	10	matn	incorrect
R000405	1	Ayah	correct
R000405	1	claimed_source	correct
R000405	2	Ayah	correct
R000405	3	matn	incorrect
R000406	1	Ayah	incorrect
R000406	2	Ayah	incorrect
R000407	1	Ayah	correct
R000407	1	claimed_source	incorrect
R000407	2	matn	correct
R000407	2	claimed_source	correct
R000407	3	Ayah	correct
R000407	3	claimed_source	correct
R000408	1	Ayah	incorrect
R000408	2	matn	incorrect
R000409	1	Ayah	incorrect
R000409	1	claimed_source	incorrect
R000409	2	matn	correct
R000409	2	claimed_source	correct
R000409	3	Ayah	incorrect
R000410	1	Ayah	incorrect
R000410	2	matn	incorrect
R000411	1	Ayah	incorrect
R000411	1	claimed_source	correct
R000411	2	matn	correct
R000411	2	claimed_source	correct
R000413	1	Ayah	incorrect
R000413	2	Ayah	incorrect
R000413	2	claimed_source	correct
R000413	3	matn	incorrect
R000413	4	matn	incorrect
R000413	5	matn	incorrect
R000415	1	matn	correct
R000415	1	isnad	correct
R000415	1	claimed_source	incorrect
R000415	2	Ayah	correct
R000415	2	claimed_source	correct
R000415	3	matn	correct
R000415	3	claimed_source	correct
R000416	1	Ayah	incorrect
R000417	1	Ayah	correct
R000417	1	claimed_source	correct
R000417	2	matn	incorrect
R000417	3	Ayah	correct
R000417	3	claimed_source	incorrect
R000417	4	matn	incorrect
R000417	5	Ayah	correct
R000417	5	claimed_source	correct
R000417	6	matn	correct
R000417	6	claimed_source	correct
R000417	7	Ayah	correct
R000417	7	claimed_source	correct
R000417	8	matn	correct
R000417	8	claimed_source	correct
R000417	9	Ayah	correct
R000417	9	claimed_source	incorrect
R000417	10	matn	incorrect
R000417	11	Ayah	correct
R000417	11	claimed_source	correct
R000417	12	matn	incorrect
R000417	13	matn	correct
R000417	13	claimed_source	correct
R000417	14	Ayah	correct
R000417	14	claimed_source	incorrect
R000417	15	Ayah	correct
R000417	15	claimed_source	correct
R000417	16	matn	incorrect
R000418	1	Ayah	incorrect
R000418	2	matn	incorrect
R000420	1	matn	incorrect
R000420	2	matn	incorrect
R000421	1	Ayah	incorrect
R000421	2	matn	incorrect
R000422	1	matn	incorrect
R000422	2	matn	incorrect
R000423	1	matn	correct
R000423	1	claimed_source	incorrect
R000424	1	Ayah	correct
R000424	1	claimed_source	correct
R000424	2	matn	incorrect
R000424	3	matn	incorrect
R000425	1	Ayah	incorrect
R000425	2	matn	incorrect
R000426	1	matn	incorrect
R000426	2	Ayah	incorrect
R000426	3	Ayah	incorrect
R000426	3	claimed_source	incorrect
R000426	4	matn	incorrect
R000426	5	matn	incorrect
R000427	1	matn	incorrect
R000427	2	matn	incorrect
R000428	1	matn	incorrect
R000429	1	matn	incorrect
R000430	1	Ayah	incorrect
R000430	1	claimed_source	incorrect
R000430	2	Ayah	incorrect
R000430	2	claimed_source	incorrect
R000430	3	matn	incorrect
R000431	1	Ayah	correct
R000431	1	claimed_source	incorrect
R000431	2	Ayah	incorrect
R000431	3	Ayah	incorrect
R000431	4	matn	incorrect
R000432	1	Ayah	incorrect
R000432	2	matn	incorrect
R000432	3	Ayah	incorrect
R000432	4	matn	incorrect
R000433	1	Ayah	incorrect
R000433	2	Ayah	incorrect
R000433	2	claimed_source	incorrect
R000433	3	matn	incorrect
R000434	1	Ayah	incorrect
R000435	1	Ayah	correct
R000435	1	claimed_source	correct
R000435	2	Ayah	correct
R000435	2	claimed_source	incorrect
R000435	3	matn	correct
R000435	3	claimed_source	incorrect
R000435	4	matn	correct
R000435	4	claimed_source	correct
R000435	5	Ayah	correct
R000435	5	claimed_source	correct
R000435	6	matn	incorrect
R000436	1	Ayah	incorrect
R000436	2	Ayah	incorrect
R000436	3	matn	incorrect
R000436	4	matn	incorrect
R000438	1	Ayah	incorrect
R000438	2	matn	incorrect
R000438	3	Ayah	incorrect
R000439	1	Ayah	incorrect
R000439	2	Ayah	incorrect
R000439	3	Ayah	incorrect
R000439	4	Ayah	incorrect
R000439	5	matn	incorrect
R000439	6	matn	incorrect
R000439	7	matn	incorrect
R000440	1	Ayah	correct
R000440	1	claimed_source	correct
R000440	2	Ayah	correct
R000441	1	Ayah	incorrect
R000441	2	Ayah	incorrect
R000441	3	Ayah	incorrect
R000441	4	Ayah	incorrect
R000441	5	matn	incorrect
R000441	6	matn	incorrect
R000442	1	matn	incorrect
R000442	2	matn	incorrect
R000445	1	Ayah	incorrect
R000445	2	matn	incorrect
R000446	1	Ayah	incorrect
R000447	1	Ayah	correct
R000447	1	claimed_source	incorrect
R000447	2	matn	correct
R000447	2	claimed_source	incorrect
R000448	1	Ayah	incorrect
R000448	2	matn	incorrect
R000448	3	matn	incorrect
R000449	1	Ayah	incorrect
R000449	2	matn	incorrect
R000450	1	Ayah	incorrect
R000450	2	Ayah	incorrect
R000450	3	matn	incorrect
R000451	1	Ayah	incorrect
R000451	2	matn	incorrect
R000452	1	Ayah	correct
R000452	2	Ayah	correct
R000452	2	claimed_source	incorrect
R000452	3	matn	incorrect
R000454	1	Ayah	incorrect
R000454	2	Ayah	incorrect
R000454	3	Ayah	correct
R000454	3	claimed_source	correct
R000454	4	Ayah	incorrect
R000454	5	Ayah	incorrect
R000454	5	claimed_source	correct
R000455	1	Ayah	incorrect
R000455	2	Ayah	incorrect
R000455	3	Ayah	incorrect
R000455	4	Ayah	incorrect
R000455	5	matn	incorrect
R000457	1	Ayah	incorrect
R000457	2	matn	incorrect
R000457	3	Ayah	incorrect
R000457	3	claimed_source	incorrect
R000457	4	matn	incorrect
R000459	1	Ayah	incorrect
R000460	1	Ayah	incorrect
R000460	1	claimed_source	correct
R000460	2	Ayah	incorrect
R000461	1	matn	incorrect
R000461	2	Ayah	correct
R000461	2	claimed_source	correct
R000461	3	Ayah	incorrect
R000462	1	Ayah	incorrect
R000462	1	claimed_source	incorrect
R000462	2	Ayah	correct
R000462	2	claimed_source	incorrect
R000462	3	matn	correct
R000462	3	claimed_source	incorrect
R000463	1	Ayah	incorrect
R000463	2	matn	incorrect
R000465	1	Ayah	incorrect
R000465	1	claimed_source	incorrect
R000465	2	matn	incorrect
R000465	3	Ayah	incorrect
R000465	4	matn	incorrect
R000465	5	Ayah	incorrect
R000465	6	matn	incorrect
R000467	1	Ayah	correct
R000467	1	claimed_source	correct
R000467	2	matn	correct
R000467	2	claimed_source	correct
R000467	3	Ayah	correct
R000467	3	claimed_source	correct
R000469	1	Ayah	incorrect
R000469	2	matn	incorrect
R000469	3	Ayah	incorrect
R000471	1	Ayah	incorrect
R000471	2	Ayah	incorrect
R000471	3	matn	incorrect
R000473	1	Ayah	incorrect
R000473	2	matn	incorrect
R000473	3	Ayah	incorrect
R000473	4	matn	incorrect
R000474	1	Ayah	incorrect
R000474	2	Ayah	incorrect
R000474	3	matn	incorrect
R000474	4	matn	incorrect
R000474	5	matn	incorrect
R000478	1	Ayah	incorrect
R000478	2	Ayah	incorrect
R000478	3	matn	incorrect
R000478	4	matn	incorrect
R000479	1	Ayah	incorrect
R000479	2	matn	incorrect
R000480	1	Ayah	incorrect
R000480	2	Ayah	incorrect
R000480	2	claimed_source	correct
R000480	3	matn	incorrect
R000480	4	matn	incorrect
R000481	1	matn	incorrect
R000481	2	matn	incorrect
R000481	3	Ayah	incorrect
R000481	4	Ayah	incorrect
R000481	4	claimed_source	correct
R000482	1	Ayah	incorrect
R000482	2	matn	incorrect
R000483	1	Ayah	incorrect
R000483	1	claimed_source	incorrect
R000483	2	matn	incorrect
R000484	1	Ayah	incorrect
R000484	2	matn	incorrect
R000485	1	Ayah	correct
R000485	1	claimed_source	correct
R000485	2	Ayah	correct
R000485	2	claimed_source	correct
R000485	3	Ayah	correct
R000485	3	claimed_source	correct
R000486	1	Ayah	incorrect
R000486	2	matn	incorrect
R000487	1	Ayah	incorrect
R000487	2	matn	incorrect
R000487	3	Ayah	incorrect
R000487	4	matn	incorrect
R000488	1	Ayah	incorrect
R000488	2	matn	incorrect
R000488	3	Ayah	incorrect
R000488	4	Ayah	incorrect
R000489	1	Ayah	incorrect
R000489	2	matn	incorrect
R000490	1	Ayah	incorrect
R000490	2	Ayah	incorrect
R000490	3	Ayah	incorrect
R000490	4	Ayah	incorrect
R000490	5	Ayah	incorrect
R000490	6	Ayah	incorrect
R000490	7	Ayah	correct
R000490	7	claimed_source	correct
R000490	8	Ayah	incorrect
R000490	9	Ayah	incorrect
R000490	10	Ayah	incorrect
R000490	10	claimed_source	incorrect
R000491	1	matn	incorrect
R000491	2	matn	incorrect
R000491	3	matn	incorrect
R000491	4	matn	incorrect
R000491	5	matn	incorrect
R000492	1	Ayah	incorrect
R000492	1	claimed_source	incorrect
R000492	2	matn	incorrect
R000493	1	matn	incorrect
R000494	1	Ayah	correct
R000494	1	claimed_source	incorrect
R000494	2	Ayah	incorrect
R000494	3	Ayah	incorrect
R000494	4	matn	incorrect
R000494	5	matn	incorrect
R000495	1	Ayah	correct
R000495	1	claimed_source	correct
R000495	2	matn	incorrect
R000495	3	matn	incorrect
R000495	4	Ayah	correct
R000495	4	claimed_source	correct
R000497	1	Ayah	incorrect
R000497	2	Ayah	incorrect
R000497	3	matn	incorrect
R000497	4	matn	incorrect
R000498	1	Ayah	incorrect
R000498	2	matn	incorrect
R000498	3	matn	incorrect
R000499	1	matn	incorrect
R000499	2	matn	incorrect
R000500	1	matn	incorrect
R000500	2	matn	incorrect
R000501	1	Ayah	incorrect
R000501	2	Ayah	incorrect
R000501	3	Ayah	incorrect
R000501	4	matn	incorrect
R000501	5	matn	incorrect
R000502	1	Ayah	incorrect
R000502	2	matn	incorrect
R000503	1	Ayah	incorrect
R000503	2	matn	incorrect
R000503	3	Ayah	incorrect
R000503	3	claimed_source	correct
R000503	4	matn	incorrect
R000503	5	Ayah	incorrect
R000503	6	Ayah	incorrect
R000503	7	Ayah	incorrect
R000503	7	claimed_source	correct
R000504	1	matn	incorrect
R000504	2	matn	incorrect
R000504	3	matn	incorrect
R000505	1	Ayah	incorrect
R000506	1	Ayah	incorrect
R000506	2	Ayah	incorrect
R000506	3	matn	incorrect
R000507	1	Ayah	incorrect
R000507	2	matn	incorrect
R000509	1	matn	incorrect
R000509	2	matn	incorrect
R000509	3	Ayah	incorrect
R000509	4	Ayah	incorrect
R000509	4	claimed_source	correct
R000510	1	Ayah	correct
R000510	1	claimed_source	incorrect
R000510	2	matn	correct
R000510	2	isnad	incorrect
R000510	2	claimed_source	correct
R000510	3	Ayah	correct
R000510	3	claimed_source	correct
R000511	1	Ayah	incorrect
R000511	2	matn	incorrect
R000511	3	matn	incorrect
R000511	4	matn	incorrect
R000511	5	matn	incorrect
R000511	6	matn	incorrect
R000511	7	Ayah	incorrect
R000511	8	matn	incorrect
R000512	1	Ayah	correct
R000512	1	claimed_source	incorrect
R000512	2	matn	incorrect
R000515	1	Ayah	correct
R000515	1	claimed_source	correct
R000515	2	matn	correct
R000515	2	isnad	incorrect
R000515	2	claimed_source	correct
R000515	3	matn	incorrect
R000516	1	Ayah	incorrect
R000516	1	claimed_source	incorrect
R000516	2	Ayah	incorrect
R000516	3	Ayah	incorrect
R000516	3	claimed_source	correct
R000516	4	Ayah	incorrect
R000516	5	matn	incorrect
R000517	1	matn	correct
R000517	1	isnad	incorrect
R000518	1	matn	incorrect
R000519	1	Ayah	correct
R000519	2	Ayah	correct
R000519	2	claimed_source	incorrect
R000520	1	matn	incorrect
R000520	2	matn	incorrect
R000521	1	matn	incorrect
R000523	1	Ayah	incorrect
R000523	2	matn	incorrect
R000523	3	matn	incorrect
R000523	4	matn	incorrect
R000524	1	Ayah	correct
R000524	1	claimed_source	incorrect
R000524	2	Ayah	incorrect
R000524	2	claimed_source	correct
R000524	3	matn	incorrect
R000524	4	matn	correct
R000524	4	claimed_source	incorrect
R000525	1	Ayah	incorrect
R000525	2	matn	incorrect
R000526	1	matn	incorrect
R000526	2	matn	incorrect
R000527	1	Ayah	incorrect
R000527	2	matn	incorrect
R000527	3	matn	incorrect
R000528	1	Ayah	incorrect
R000528	2	Ayah	correct
R000528	2	claimed_source	correct
R000528	3	Ayah	incorrect
R000528	4	matn	incorrect
R000528	5	matn	incorrect
R000528	6	matn	incorrect
R000530	1	Ayah	correct
R000530	1	claimed_source	correct
R000530	2	matn	correct
R000530	2	isnad	correct
R000530	2	claimed_source	incorrect
R000531	1	Ayah	incorrect
R000531	2	matn	incorrect
R000532	1	Ayah	incorrect
R000532	2	matn	incorrect
R000535	1	Ayah	incorrect
R000536	1	Ayah	correct
R000536	1	claimed_source	correct
R000536	2	Ayah	correct
R000536	2	claimed_source	correct
R000536	3	Ayah	correct
R000536	3	claimed_source	correct
R000536	4	Ayah	correct
R000536	4	claimed_source	correct
R000536	5	Ayah	correct
R000536	5	claimed_source	correct
R000536	6	Ayah	incorrect
R000536	6	claimed_source	incorrect
R000536	7	Ayah	incorrect
R000536	7	claimed_source	incorrect
R000536	8	matn	correct
R000536	8	claimed_source	incorrect
R000536	9	Ayah	correct
R000536	9	claimed_source	correct
R000536	10	matn	correct
R000536	10	claimed_source	correct
R000536	11	matn	correct
R000536	11	claimed_source	incorrect
R000536	12	matn	correct
R000536	12	claimed_source	correct
R000536	13	Ayah	correct
R000536	13	claimed_source	correct
R000536	14	Ayah	correct
R000536	14	claimed_source	correct
